,Component 1,Component 2,Method,Parameter,cell_length_a,cell_length_b,cell_length_c,crystal_density_matthews,group,subgroup,rcsentinfo_experimental_method,pdb_code,Outlier
126,0.9836007362229812,-1.191882856086563,PCA,n_components: 2,156.882,172.012,80.588,3.99,MONOTOPIC MEMBRANE PROTEINS,Decarboxylases (Monotopic),X-ray,6L06,Inlier
127,2.680468398295134,-1.9336616594410734,PCA,n_components: 2,100.98,390.15,79.36,4.29,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,5YWY,Inlier
128,-0.7988170601611064,0.2921463426779096,PCA,n_components: 2,77.443,79.817,147.089,3.43,MONOTOPIC MEMBRANE PROTEINS,Decarboxylases (Monotopic),X-ray,7CNW,Inlier
129,-0.21059177260051984,-0.917299835905486,PCA,n_components: 2,79.565,212.211,91.635,2.59,MONOTOPIC MEMBRANE PROTEINS,Glycosyltransferases,X-ray,2OLV,Inlier
130,-1.013548268516312,-0.036722467494176424,PCA,n_components: 2,54.817,100.305,104.012,3.32,MONOTOPIC MEMBRANE PROTEINS,Glycosyltransferases,X-ray,2OQO,Inlier
131,0.7369848295399322,-1.3905564171999802,PCA,n_components: 2,62.9,289.53,62.78,3.34,MONOTOPIC MEMBRANE PROTEINS,Glycosyltransferases,X-ray,3VMA,Inlier
132,-1.1614838332985509,0.025253274280449975,PCA,n_components: 2,132.5,45.82,144.07,2.52,MONOTOPIC MEMBRANE PROTEINS,Glycosyltransferases,X-ray,2XCI,Inlier
133,-1.3879702307899506,0.4214931472932291,PCA,n_components: 2,66.493,67.429,152.186,2.81,MONOTOPIC MEMBRANE PROTEINS,Glycosyltransferases,X-ray,3VMT,Inlier
134,-2.111191885807522,-0.22937854119325018,PCA,n_components: 2,112.72,29.041,94.991,1.77,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,6MBA,Inlier
135,-0.04639821608796855,0.22244622235378295,PCA,n_components: 2,173.43,76.082,213.596,2.91,TRANSMEMBRANE PROTEINS:BETA-BARREL,Lipopolysaccharide (LPS) Transport Proteins,X-ray,4N4R,Inlier
136,-1.8826838678741635,0.04833784029346211,PCA,n_components: 2,61.76,61.76,104.16,2.39,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1AP9,Inlier
137,-0.6332377763242506,-0.7512407655279844,PCA,n_components: 2,60.22,164.0,63.42,3.07,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6IBB,Inlier
138,-0.4860016037767073,-0.6895884786684817,PCA,n_components: 2,120.52,105.96,80.19,3.18,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1BRR,Inlier
139,-0.4346336011346426,-0.7327538639138583,PCA,n_components: 2,76.839,151.003,68.211,3.31,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6Z10,Inlier
140,-1.87767091759405,0.10985326926412485,PCA,n_components: 2,61.06,61.06,110.57,2.39,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1QKP,Inlier
141,-1.882745337056993,0.11239659978523535,PCA,n_components: 2,60.8,60.8,110.52,2.39,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1QHJ,Inlier
142,-0.7589616441739541,-0.4825114490422779,PCA,n_components: 2,61.62,127.03,71.58,3.37,MONOTOPIC MEMBRANE PROTEINS,Glycosyltransferases,X-ray,6EJI,Inlier
143,-0.027485131585430984,-0.2801703642338359,PCA,n_components: 2,82.892,176.354,143.848,3.14,TRANSMEMBRANE PROTEINS:BETA-BARREL,Lipopolysaccharide (LPS) Transport Proteins,X-ray,5IXM,Inlier
144,-1.015382065421228,0.16421502925749729,PCA,n_components: 2,60.987,95.451,131.095,3.17,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,4AW6,Inlier
145,-0.46287804921027587,-0.7262519699535279,PCA,n_components: 2,75.02,173.05,84.757,2.88,TRANSMEMBRANE PROTEINS:BETA-BARREL,Lipopolysaccharide (LPS) Transport Proteins,X-ray,5IV8,Inlier
146,1.2919992128106756,-0.5637883467593708,PCA,n_components: 2,119.566,237.835,170.505,3.65,TRANSMEMBRANE PROTEINS:BETA-BARREL,Polysaccharide Utilization Proteins,X-ray,6ZAZ,Inlier
147,-2.042192629125131,-0.27953986704796996,PCA,n_components: 2,83.319,54.989,80.416,2.01,MONOTOPIC MEMBRANE PROTEINS,GPI-Anchored Cell-Wall Proteins (GPI-CWPs),X-ray,6RY0,Inlier
148,-0.492155810304263,-0.623890544560881,PCA,n_components: 2,94.171,153.485,100.659,2.76,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,3BF0,Inlier
149,-0.5153665890493172,0.4141110906301799,PCA,n_components: 2,87.779,131.066,207.263,2.67,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,3RST,Inlier
150,-1.9493051959684138,-0.13486330056468435,PCA,n_components: 2,57.683,63.565,79.892,2.43,MONOTOPIC MEMBRANE PROTEINS,Peptidases,X-ray,4WVG,Inlier
151,-0.633691422856161,0.3992091189803806,PCA,n_components: 2,87.797,130.979,207.099,2.48,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,4KWB,Inlier
152,-1.5006190149766658,-0.1705521813151981,PCA,n_components: 2,69.62,71.12,85.74,2.83,MONOTOPIC MEMBRANE PROTEINS,Peptidases,X-ray,4GWM,Inlier
153,-1.1330696562043907,-0.20862213920830078,PCA,n_components: 2,78.213,67.005,80.378,3.38,MONOTOPIC MEMBRANE PROTEINS,Cytochromes P450,X-ray,4LXJ,Inlier
154,-2.0047932008198432,0.09126960002734018,PCA,n_components: 2,60.956,60.956,109.95,2.19,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,3NS0,Inlier
155,-1.1997483808979683,0.022761181705609073,PCA,n_components: 2,61.452,106.139,124.845,2.73,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,3T45,Inlier
156,-2.098051160468012,0.06255574079735005,PCA,n_components: 2,60.931,60.931,107.701,2.05,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,4FPD,Inlier
157,-1.785733741494032,0.08992806714539792,PCA,n_components: 2,62.79,62.79,109.67,2.49,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,4X31,Inlier
158,-1.2963444084931623,0.17524059709878032,PCA,n_components: 2,46.2,103.0,128.7,2.84,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,5B35,Inlier
159,-1.8954417316592582,0.0948248346092983,PCA,n_components: 2,62.32,62.32,111.1,2.32,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6G7H,Inlier
160,-1.7927519558514076,0.10491683781636024,PCA,n_components: 2,62.0,62.0,110.3,2.5,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6RQO,Inlier
161,-0.3064027404193271,-1.171503413775876,PCA,n_components: 2,133.15,133.15,50.13,3.0,MONOTOPIC MEMBRANE PROTEINS,"Dihydroorotate Dehydrogenases (DHODH, class 2)",X-ray,1UUM,Inlier
162,-0.5329522585898119,-0.02507365405123138,PCA,n_components: 2,90.05,90.05,123.2,3.62,MONOTOPIC MEMBRANE PROTEINS,"Dihydroorotate Dehydrogenases (DHODH, class 2)",X-ray,2PRM,Inlier
163,0.5818470706542459,-0.7061473996616217,PCA,n_components: 2,143.818,143.818,113.224,3.82,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Transient Receptor Potential (TRP),X-ray,5IWK,Inlier
164,0.6988464780611983,-0.7095797216140389,PCA,n_components: 2,145.621,145.621,114.136,3.95,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Transient Receptor Potential (TRP),X-ray,5WO6,Inlier
165,-0.8530064368698003,0.11567814978455926,PCA,n_components: 2,85.858,85.858,138.352,3.16,MONOTOPIC MEMBRANE PROTEINS,"Dihydroorotate Dehydrogenases (DHODH, class 2)",X-ray,3I65,Inlier
166,-0.7377736378924136,1.816555825861311,PCA,n_components: 2,73.768,73.768,328.285,2.84,MONOTOPIC MEMBRANE PROTEINS,"Dihydroorotate Dehydrogenases (DHODH, class 2)",X-ray,9DI6,Inlier
167,0.8220730288672851,-1.8676310385579133,PCA,n_components: 2,223.739,223.739,100.691,1.81,MONOTOPIC MEMBRANE PROTEINS,Polymerases,X-ray,3L7I,Inlier
168,0.7056521620637869,-0.7129451425390837,PCA,n_components: 2,146.228,146.228,114.648,3.94,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Transient Receptor Potential (TRP),X-ray,7D2K,Inlier
169,0.7443685802068808,-1.3439570728604913,PCA,n_components: 2,176.516,176.516,86.862,3.2,MONOTOPIC MEMBRANE PROTEINS,Isomerases,X-ray,3FSN,Inlier
170,2.8449861025033845,-0.18482082408955308,PCA,n_components: 2,147.669,161.679,162.234,6.93,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,4LTO,Outlier
171,0.9779970229828934,-1.0728145659163402,PCA,n_components: 2,156.01,156.01,82.37,4.23,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,5H36,Inlier
172,0.7281190624615455,1.2172504751298716,PCA,n_components: 2,102.05,102.05,279.99,4.57,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,5EGI,Inlier
173,-0.12070069173287092,1.045299390190547,PCA,n_components: 2,91.312,91.312,252.799,3.65,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Channels: Potassium, Sodium, & Proton Ion-Selective",X-ray,5WUF,Inlier
174,-1.9681448335810152,0.07944960244854805,PCA,n_components: 2,61.7,61.7,109.2,2.23,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6GA1,Inlier
175,-1.2963444084931623,0.17524059709878032,PCA,n_components: 2,46.2,103.0,128.7,2.84,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,7VSO,Inlier
176,-1.9107283394072923,0.11518876603506906,PCA,n_components: 2,60.57,60.57,110.89,2.35,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,7XJC,Inlier
177,0.09203644000053496,0.3153346638199867,PCA,n_components: 2,94.435,94.435,163.905,4.31,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class B1,X-ray,5NX2,Inlier
178,0.7687930053373877,-0.9183039430886518,PCA,n_components: 2,72.61,245.33,96.15,3.76,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class B1,X-ray,5XEZ,Inlier
179,0.6823139038853188,-1.3374570307971603,PCA,n_components: 2,175.258,175.258,86.449,3.14,MONOTOPIC MEMBRANE PROTEINS,Isomerases,X-ray,4F3D,Inlier
180,-1.253508213218028,-0.5113799026598934,PCA,n_components: 2,104.744,79.539,78.704,2.59,MONOTOPIC MEMBRANE PROTEINS,Phosphoinositide Kinases,X-ray,4PLA,Inlier
181,-2.275438686851948,-0.09651192890093664,PCA,n_components: 2,29.451,52.196,54.486,2.63,MONOTOPIC MEMBRANE PROTEINS,Membrane-Shaping Proteins (monotopic),X-ray,5FD7,Inlier
182,-2.116628998795992,1.0190922296809084,PCA,n_components: 2,29.767,29.767,174.311,2.67,MONOTOPIC MEMBRANE PROTEINS,Membrane-Shaping Proteins (monotopic),X-ray,5J45,Inlier
183,0.7308165752931451,-0.8390420081115555,PCA,n_components: 2,214.64,84.01,114.11,3.87,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,ATP Binding Cassette (ABC) Transporters,X-ray,4Q4H,Inlier
184,-1.5966901723177223,0.03488210255740609,PCA,n_components: 2,80.17,80.17,129.57,2.17,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,ATP Binding Cassette (ABC) Transporters,X-ray,4Q7K,Inlier
185,-0.17208832525176684,-0.27632301359220696,PCA,n_components: 2,100.87,101.23,105.21,3.95,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,ATP Binding Cassette (ABC) Transporters,X-ray,4G1U,Inlier
186,-1.6259577183422074,-0.13213950654235476,PCA,n_components: 2,106.697,61.634,119.512,2.04,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,4QI1,Inlier
187,-1.6100343056243938,-0.12651205544820476,PCA,n_components: 2,106.442,61.565,119.689,2.07,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,5ITE,Inlier
188,-0.8626485310458706,-0.8620181988731034,PCA,n_components: 2,103.095,116.513,56.186,2.79,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1XIO,Inlier
189,-0.7145777635078794,1.9083451470731831,PCA,n_components: 2,63.04,64.66,322.4,3.21,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class B1,X-ray,6LN2,Inlier
190,-1.3029846521882056,0.31227486863541615,PCA,n_components: 2,61.29,90.81,150.51,2.68,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,7ZBC,Inlier
191,0.08005487463924105,-0.11072764870108379,PCA,n_components: 2,122.55,122.55,158.74,3.45,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,2Z73,Inlier
192,-0.18522467273701085,0.09513169731310879,PCA,n_components: 2,84.319,108.746,142.165,3.9,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,2ZIY,Inlier
193,-1.653753153373839,0.10355900731316516,PCA,n_components: 2,58.26,58.26,101.72,2.88,MONOTOPIC MEMBRANE PROTEINS,Membrane-Shaping Proteins (monotopic),X-ray,6XU5,Inlier
194,-0.09961276885737326,0.6247165014737868,PCA,n_components: 2,54.17,138.86,202.19,3.77,MONOTOPIC MEMBRANE PROTEINS,Membrane-Shaping Proteins (monotopic),X-ray,6XJN,Inlier
195,0.07309694213362145,-0.11309737744593511,PCA,n_components: 2,122.54,122.54,158.53,3.44,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,3AYN,Inlier
196,0.571792616855123,1.1715046840549004,PCA,n_components: 2,93.564,93.564,262.158,4.66,MONOTOPIC MEMBRANE PROTEINS,Cell Adhesion Molecules,X-ray,5UV6,Inlier
197,-1.1822004671891209,0.3573460580556153,PCA,n_components: 2,39.01,121.09,157.01,2.73,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class F,X-ray,6O3C,Inlier
198,-1.062606638351154,0.7422528175363904,PCA,n_components: 2,69.573,77.188,197.793,2.93,MONOTOPIC MEMBRANE PROTEINS,Phospholipid Phosphatases,X-ray,4Y7I,Inlier
199,1.2019696102759923,0.08440801672453634,PCA,n_components: 2,142.04,190.434,237.012,3.57,MONOTOPIC MEMBRANE PROTEINS,Sorting Nexins,X-ray,6KOI,Inlier
200,1.1169906476635432,-0.5284065621346676,PCA,n_components: 2,232.26,97.52,173.96,3.74,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,H+/Cl- or F- Exchange Transporters,X-ray,4ENE,Inlier
201,1.4263539486936088,-0.7367520860924744,PCA,n_components: 2,221.455,121.284,151.698,4.15,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,H+/Cl- or F- Exchange Transporters,X-ray,4FG6,Inlier
202,1.029404909134573,-0.5563915478519889,PCA,n_components: 2,233.506,94.516,170.601,3.64,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,H+/Cl- or F- Exchange Transporters,X-ray,4MQX,Inlier
203,1.1793232139483618,-0.5537814435356285,PCA,n_components: 2,233.181,97.61,170.8,3.84,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,H+/Cl- or F- Exchange Transporters,X-ray,6AD7,Inlier
204,-0.21797767370300564,-0.21092318157496895,PCA,n_components: 2,93.888,129.578,129.428,3.44,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,PNPT Superfamily,X-ray,6OYH,Inlier
205,0.7065687798183949,0.4131045404628126,PCA,n_components: 2,85.06,116.1,175.04,5.07,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Oligosaccharyltransferases (OST),X-ray,3RCE,Inlier
206,-0.30511737284718526,-0.851814558698037,PCA,n_components: 2,125.321,125.321,76.68,3.12,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Transient Receptor Potential (TRP),X-ray,5TJA,Inlier
207,-1.9107769944846689,0.11370802883072234,PCA,n_components: 2,60.59,60.59,110.74,2.35,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,5ZIL,Inlier
208,-0.9750676786240464,-0.8585442811758552,PCA,n_components: 2,84.83,128.74,50.74,2.73,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1H68,Inlier
209,-1.4126782698008515,-0.6736870830862044,PCA,n_components: 2,124.3,46.96,53.84,2.64,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1H2S,Inlier
210,0.8452337617581609,-0.42566946584290466,PCA,n_components: 2,128.1,128.1,117.6,4.71,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1UAZ,Inlier
211,0.5851886353685024,-0.5640629059024335,PCA,n_components: 2,122.88,139.48,108.1,4.24,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,1VGO,Inlier
212,-1.0392618466753678,-0.7328659489495634,PCA,n_components: 2,98.16,98.16,56.16,2.86,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,2EI4,Inlier
213,-1.3799379679532129,-0.22600333889071084,PCA,n_components: 2,78.507,95.041,103.753,2.44,MONOTOPIC MEMBRANE PROTEINS,Variant Surface Glycoproteins (VSG),X-ray,5LY9,Inlier
214,0.6448023460208939,0.3894400476170066,PCA,n_components: 2,83.94,116.18,172.02,5.0,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Oligosaccharyltransferases (OST),X-ray,5OGL,Inlier
215,0.6337708352865451,0.401867044139198,PCA,n_components: 2,83.81,116.54,173.89,4.97,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Oligosaccharyltransferases (OST),X-ray,6GXC,Inlier
216,0.06387721951464077,0.0821916608534147,PCA,n_components: 2,121.549,121.549,181.344,3.35,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Oligosaccharyltransferases (OST),X-ray,5GMY,Inlier
217,0.7627014912460861,-1.998429055882374,PCA,n_components: 2,345.74,48.69,63.56,2.66,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Oligosaccharyltransferases (OST),X-ray,7E9S,Inlier
218,1.4128807390524316,0.9576800843131552,PCA,n_components: 2,119.57,119.57,267.3,5.2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Glycosyltransfereases,X-ray,6PL5,Inlier
219,-2.052311390306464,0.29112909796995934,PCA,n_components: 2,47.042,71.062,130.453,2.08,MONOTOPIC MEMBRANE PROTEINS,Variant Surface Glycoproteins (VSG),X-ray,6Z7A,Inlier
220,-1.3018756215270866,1.9256752794548258,PCA,n_components: 2,62.739,62.739,331.464,2.25,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,3WQJ,Inlier
221,-2.339370736341381,0.21150259528673873,PCA,n_components: 2,44.701,47.525,104.421,2.13,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6GUX,Inlier
222,-2.241996958813779,0.20996424320208248,PCA,n_components: 2,46.254,48.302,104.835,2.25,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6GUZ,Inlier
223,-0.47256777316568643,-0.26962517351507015,PCA,n_components: 2,110.59,110.59,126.73,3.07,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,5F5B,Inlier
224,-0.3205995811339751,-0.567975798049067,PCA,n_components: 2,112.48,105.88,85.39,3.55,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,5DIR,Inlier
225,-1.9353883847946627,0.4259051398634591,PCA,n_components: 2,52.258,52.258,135.882,2.45,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,6RYO,Inlier
226,-0.6952020895117541,-0.40745374628475034,PCA,n_components: 2,113.063,90.087,99.3,3.11,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Intramembrane Proteases,X-ray,4CAD,Inlier
227,1.0988474453358503,0.31796009577080236,PCA,n_components: 2,146.18,157.41,246.04,3.8,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,2J8S,Inlier
228,1.0827962450136783,0.3021461080643539,PCA,n_components: 2,145.854,158.924,245.169,3.76,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,3NOC,Inlier
229,0.8581734331915498,-0.31132678818932247,PCA,n_components: 2,167.617,111.245,155.387,4.2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Channels: Gap Junctions and Related Channels,X-ray,2ZW3,Inlier
230,1.1922588839520727,-0.9634695625865612,PCA,n_components: 2,131.157,240.629,135.039,3.43,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,6XYT,Inlier
231,3.6433406904730696,-0.4306263017234117,PCA,n_components: 2,197.056,197.05,192.965,6.777,TRANSMEMBRANE PROTEINS:BETA-BARREL,Adventitious Membrane Proteins: Beta-sheet Pore-forming Toxins/Attack Complexes,X-ray,4P1Y,Inlier
232,1.2937967931200467,-1.270378646265194,PCA,n_components: 2,193.31,193.16,116.38,3.44,TRANSMEMBRANE PROTEINS:BETA-BARREL,Adventitious Membrane Proteins: Beta-sheet Pore-forming Toxins/Attack Complexes,X-ray,4P1X,Inlier
233,1.8051739754941158,2.8298664558775997,PCA,n_components: 2,145.01,145.01,538.34,3.8,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,4C48,Inlier
234,1.1322890090687052,0.2998992034632386,PCA,n_components: 2,145.59,161.59,245.97,3.8,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,4U8V,Inlier
235,0.62303842701109,2.4907298054910014,PCA,n_components: 2,109.24,109.24,452.64,3.38,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,4ZWJ,Inlier
236,1.173366301561233,0.2946041938144266,PCA,n_components: 2,145.654,163.248,246.042,3.84,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,5JMN,Inlier
237,1.0667787021988142,0.28370414043158015,PCA,n_components: 2,145.208,162.986,245.638,3.68,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,6Q4N,Inlier
238,-0.7182252605001738,-0.37465546895908136,PCA,n_components: 2,50.955,130.638,77.309,3.52,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6I9K,Inlier
239,1.014461594567628,0.28895963485463877,PCA,n_components: 2,146.234,159.703,245.486,3.63,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,6ZO5,Inlier
240,-0.002135715389656006,-0.1976687961182398,PCA,n_components: 2,140.641,49.85,109.83,4.37,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,7MH6,Inlier
241,-0.5402874902134679,-0.6906602314599869,PCA,n_components: 2,130.494,130.494,109.051,2.43,TRANSMEMBRANE PROTEINS:BETA-BARREL,Adventitious Membrane Proteins: Beta-sheet Pore-forming Toxins/Attack Complexes,X-ray,6RHV,Inlier
242,-1.4151849164636736,-0.5764791337171188,PCA,n_components: 2,123.611,48.732,66.731,2.56,TRANSMEMBRANE PROTEINS:BETA-BARREL,Adventitious Membrane Proteins: Beta-sheet Pore-forming Toxins/Attack Complexes,X-ray,6U33,Inlier
243,0.47238073182354673,0.4157292711984589,PCA,n_components: 2,139.097,139.097,246.77,3.17,TRANSMEMBRANE PROTEINS:BETA-BARREL,Adventitious Membrane Proteins: Beta-sheet Pore-forming Toxins/Attack Complexes,X-ray,6U3Y,Inlier
244,2.8245613397640126,-1.473814038913427,PCA,n_components: 2,313.23,168.04,160.46,4.24,TRANSMEMBRANE PROTEINS:BETA-BARREL,Adventitious Membrane Proteins: Beta-sheet Pore-forming Toxins/Attack Complexes,X-ray,4H56,Inlier
245,2.7165075051567804,0.8014044418727885,PCA,n_components: 2,118.335,118.335,226.473,7.54,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,Multi-Drug Efflux Transporters,X-ray,4HUK,Inlier
246,-0.12502522211352424,-0.7268621118679891,PCA,n_components: 2,104.361,170.382,104.9,2.92,MONOTOPIC MEMBRANE PROTEINS,Lipoxygenases,X-ray,3FG4,Inlier
247,-2.4608119296865665,-0.10125133690803327,PCA,n_components: 2,47.62,37.82,62.42,2.23,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"SWEET and semiSWEET Transporters, and Their Relatives",X-ray,6Y7V,Inlier
248,-0.5586599628639289,0.4102214948435821,PCA,n_components: 2,66.648,79.891,148.304,3.98,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,G Protein-Coupled Receptors: Class A,X-ray,6LI1,Inlier
249,-0.8063955703750533,-0.09219966726969674,PCA,n_components: 2,84.12,110.487,129.116,2.93,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL,"Bacterial, Algal, Viral, and Unusual Rhodopsins",X-ray,3AM6,Inlier
